Date,Close,High,Low,Open,Volume
2010-10-14,89.65059661865234,90.07038294690446,89.08579795952961,89.91773072613695,217764300
2010-10-15,89.83375549316406,90.32986492103147,89.11631057985419,90.27643811022025,243705000
2010-10-18,90.27645111083984,90.57411564580953,89.53610389506368,89.86429887247725,141204800
2010-10-19,89.09343719482422,89.9482663883653,88.55152905852096,89.44452858832675,280604700
2010-10-20,89.96350860595703,90.39855714465062,89.2002651469798,89.25369195618478,200051800
2010-10-21,90.16195678710938,90.89466988270189,89.45977413171896,90.36803580270211,221585500
2010-10-22,90.32989501953125,90.46727912497818,90.06276087646434,90.29936457131109,108212400
2010-10-25,90.5970230102539,91.40606527542799,90.52833387373884,90.93285209478229,151145700
2010-10-26,90.61226654052734,90.70385203101215,89.96351074955561,90.13905348837524,158982900
2010-10-27,90.35279846191406,90.45202388215695,89.49796913728635,89.97881063238944,190024000
2010-10-28,90.36803436279297,90.90993656580225,89.93298578724546,90.8717720603862,168576000
2010-10-29,90.43673706054688,90.61228565949243,90.11617613004125,90.27645659529406,144305500
2010-11-01,90.4672622680664,91.39842038447051,89.94825639120607,90.87941450761018,174074800
2010-11-02,91.18473052978516,91.39843784524496,90.90232824973465,91.14656601355837,158345900
2010-11-03,91.55107116699219,91.60449798821408,90.4062057210202,91.34499794887542,226702800
2010-11-04,93.31417083740234,93.35996359328833,91.56634216968142,92.56618949377182,215039400
2010-11-05,93.66526794433594,93.81791435534325,93.2531156469114,93.37523161109978,180654100
2010-11-08,93.48970031738281,93.64235252043173,93.06991986094211,93.37521262086766,156107100
2010-11-09,92.81805419921875,93.8407978230396,92.44406646754703,93.74157825184528,186621600
2010-11-10,93.19207000732422,93.23786859659278,92.09300285737973,92.79518577988921,221387400
2010-11-11,92.84098052978516,92.97836465434972,92.10826713980366,92.39066945782203,158017600
2010-11-12,91.74187469482422,92.61960596408098,91.32209422558755,92.21508780407137,239068800
2010-11-15,91.61214447021484,92.39065633990792,91.57398577736328,92.03193085319519,163940800
2010-11-16,90.18488311767578,91.19999286637639,89.74982859569144,91.04734644760434,299566200
2010-11-17,90.23064422607422,90.60463189703343,89.9558761102022,90.22301016088734,172308900
2010-11-18,91.5586929321289,91.88688788213543,91.0931139141409,91.10074797988598,197723700
2010-11-19,91.81056213378906,91.84872081527841,91.01678818792907,91.5128976319773,156852900
2010-11-22,91.73424530029297,91.77240398442478,90.65043502001403,91.35262352045727,181361000
2010-11-23,90.40619659423828,90.84124518686468,90.05510525835436,90.65043429846563,222309000
2010-11-24,91.74187469482422,91.76477689329427,90.96336881634542,90.97863112557248,140046100
2010-11-26,90.67330169677734,91.44417319743314,90.67330169677734,90.9480697364651,76007800
2010-11-29,90.9481201171875,91.19235786297394,89.86430966111598,90.44437649101646,223642300
2010-11-30,90.43673706054688,90.95574296745032,89.91773115364342,90.04748699768442,233930700
2010-12-01,92.36012268066406,92.53566547247082,91.73426307339943,91.741891317852,221037200
2010-12-02,93.5431137084961,93.61180864578137,92.45167536144251,92.50510216907092,191213600
2010-12-03,93.79501342773438,93.90186707487545,93.19968430135202,93.2225806795841,151288900
2010-12-06,93.69580078125,93.90950809134665,93.49735578340848,93.5965753707855,103050500
2010-12-07,93.74922943115234,94.64985727198646,93.69580260258962,94.59643044342374,206581000
2010-12-08,94.0926742553711,94.16899745414362,93.42865602065454,93.86370465905348,138019200
2010-12-09,94.45904541015625,94.6574845868183,93.99346627021735,94.61932589426983,123705100
2010-12-10,95.00857543945312,95.10016095388298,94.436142681918,94.74906956136523,117571700
2010-12-13,95.06963348388672,95.55810898642649,95.03910303709206,95.4436270898057,133812700
2010-12-14,95.15357971191406,95.58100009433933,94.86354923566094,95.21464059841577,147249600
2010-12-15,94.71855926513672,95.35205304911383,94.55827875770065,94.97806519842966,160823100
2010-12-16,95.26808166503906,95.336776628398,94.45141111098275,94.77960614615047,185035200
2010-12-17,95.37012481689453,95.49288299256304,95.00183858246682,95.20132720335313,141075300
2010-12-20,95.6003189086914,95.83049858584111,95.12462282802679,95.63100992255886,119085500
2010-12-21,96.20640563964844,96.26778763699932,95.80743436428665,95.8995015066035,94965500
2010-12-22,96.5056381225586,96.53632912204911,96.22175662126311,96.27546440694412,78878100
2010-12-23,96.36756896972656,96.50567559420374,96.1297209484594,96.39825998113392,70053700
2010-12-27,96.40591430664062,96.49798146815523,95.93788672323913,96.00693709437509,58126000
2010-12-28,96.54403686523438,96.63610404197138,96.29084042178431,96.59774466956817,55309100
2010-12-29,96.6130599975586,96.82789115429954,96.59771742366709,96.65909942665307,58033100
2010-12-30,96.45964050292969,96.77421312096422,96.31385966444121,96.52102252478923,76616900
2010-12-31,96.4826889038086,96.57476196675951,96.16044196405099,96.31389121525545,91218900
2011-01-03,97.4800796508789,97.90206781531641,96.44427721609844,97.21920902501147,138725200
2011-01-04,97.42635345458984,97.72558339141823,96.82021936740395,97.69489239101149,137409700
2011-01-05,97.93275451660156,97.99413652630872,97.02739036140817,97.1194633759689,133975300
2011-01-06,97.740966796875,98.0785620886725,97.44941095177585,97.97114646923006,122519000
2011-01-07,97.54913330078125,98.03250349385834,96.78954989631409,97.87138009616598,156034600
2011-01-10,97.42635345458984,97.56446002956524,96.8278877272233,97.11944930423233,122401700
2011-01-11,97.77165985107422,98.0095078914172,97.40337353836063,97.77933406796951,110287000
2011-01-12,98.65399932861328,98.76141494142787,97.79466857238474,98.37011771776554,107929200
2011-01-13,98.49285888671875,98.73838694955167,98.24734253130825,98.69235336462609,129048400
2011-01-14,99.2064208984375,99.2294376923673,98.28571401897594,98.35476440076535,117677900
2011-01-18,99.37519836425781,99.4672655212984,98.99923796064077,99.1143219069415,114401300
2011-01-19,98.40078735351562,99.39054450779413,98.1399225788899,99.2908089806854,151958400
2011-01-20,98.27037048339844,98.5158868666899,97.54147213493941,98.17829744938024,175745700
2011-01-21,98.49285888671875,99.10666733637862,98.38544328608495,98.8841677734309,151462900
2011-01-24,99.05294799804688,99.16803194015435,98.40844279998397,98.43145958840546,113715500
2011-01-25,99.10667419433594,99.19107300834716,98.29338291791322,98.79209573234655,167552200
2011-01-26,99.49031066894531,99.78187235924067,99.15271538700843,99.35220989402066,141281500
2011-01-27,99.73580169677734,99.90459927500538,99.3368245384729,99.51329047664957,123302700
2011-01-28,97.99413299560547,100.01202405262218,97.83300961621238,99.85089481951867,295637300
2011-01-31,98.73069763183594,98.8074280711391,98.01715371748614,98.26268175731917,149249200
2011-02-01,100.311279296875,100.48774529574987,99.26780832137447,99.32919034433613,167194300
2011-02-02,100.11946868896484,100.38800187882559,99.99670463835318,100.05040659335563,118323600
2011-02-03,100.34196472167969,100.4954139257803,99.41358942704555,99.94298742507907,145886700
2011-02-04,100.62580871582031,100.66417392935864,99.91993327490901,100.38029242253003,134634800
2011-02-07,101.25496673583984,101.58488182017838,100.84064115618261,100.84832122344046,112439100
2011-02-08,101.71533203125,101.7690339681996,101.07082683591261,101.34704000322283,99072800
2011-02-09,101.48516082763672,101.76137401777406,100.97876802781472,101.43912724718405,146436700
2011-02-10,101.52352142333984,101.63860536923012,100.74091546902373,100.97109506822503,162708500
2011-02-11,102.12968444824219,102.2601168670804,101.10156182392355,101.12457862092884,137710300
2011-02-14,102.37516784667969,102.45956664429742,101.953185566012,102.06826951393573,101690700
2011-02-15,102.05292510986328,102.21405435073213,101.52352722111456,102.06060517830838,119575400
2011-02-16,102.69743347167969,102.8201857888781,102.19104065068778,102.39820347880662,130183500
2011-02-17,103.00434112548828,103.14244188508799,102.30613384327333,102.39821272376263,109810500
2011-02-18,103.21916961669922,103.34193364917093,102.85855758845264,103.0964055842275,130002400
2011-02-22,101.14756774902344,103.24217765549734,100.87135455309334,102.13732487177701,233116400
2011-02-23,100.52608489990234,101.33170764821688,99.90460817353481,101.0861796189542,227584000
2011-02-24,100.45703125,100.84834011602939,99.51330768663946,100.41867773620416,260431400
2011-02-25,101.53121185302734,101.59259387331791,100.81765611114497,100.87903813143552,141686900
2011-02-28,102.16034698486328,102.29079108223915,101.56956704932378,101.90716227387328,141585500
2011-03-01,100.45703125,102.57466970402692,100.42634609747897,102.48260253904202,258565500
2011-03-02,100.67186737060547,101.13989494014305,100.01202541531349,100.31892374955213,200277400
2011-03-03,102.40589904785156,102.52098303437054,101.57725922264022,101.58492758593319,176480100
2011-03-04,101.63861083984375,102.52863242736905,100.97110050291047,102.32913796719396,277202300
2011-03-07,100.84064483642578,102.16800870431997,100.31124701019577,101.93782911915646,216790400
2011-03-08,101.72299194335938,102.04523866055503,100.56443743338795,101.00176808264656,174615000
2011-03-09,101.5772476196289,101.89182609008017,100.97111918082456,101.52354566786263,153806000
2011-03-10,99.6974868774414,100.64887911845281,99.59773961058994,100.51077832505142,301291800
2011-03-11,100.38800048828125,100.74861256481778,99.35220955758142,99.37522635332425,225621800
2011-03-14,99.78182220458984,100.1117372504742,99.02223320203404,99.73578863608675,234974100
2011-03-15,98.6386489868164,99.22944069957299,97.05809998281369,97.1271503666957,359585400
2011-03-16,96.81256103515625,98.64631202458351,96.1220280470032,98.32405354059418,468670300
2011-03-17,98.09386444091797,98.50818416902054,97.51842134972716,98.2089542298981,254303700
2011-03-18,98.45067596435547,99.31373972170701,98.25802827666332,99.28290950703851,230435400
2011-03-21,99.9764175415039,100.1844685143698,99.56029207921591,99.6758877113084,153992600
2011-03-22,99.62966918945312,100.0920283255745,99.53720206554136,99.96102931393908,129538600
2011-03-23,99.91477966308594,100.17677764416825,98.8821910847408,99.35224006112293,148603100
2011-03-24,100.8703384399414,101.01675258404153,99.92251497850823,100.48504301158674,159129800
2011-03-25,101.17857360839844,101.61780424669132,100.86262856085649,101.13234004208155,155642800
2011-03-28,100.93196868896484,101.65632584332698,100.90115023396868,101.39432782187549,109762400
2011-03-29,101.610107421875,101.64092588146319,100.51586985310867,100.8472182663842,129798800
2011-03-30,102.31132507324219,102.61185495987836,101.9953800811097,102.14179418762379,135835000
2011-03-31,102.17261505126953,102.45774159741777,102.06473282681038,102.18032848333986,132537100
2011-04-01,102.60413360595703,103.08190777321111,102.35755072845635,102.80449468709821,153850100
2011-04-04,102.68891906738281,103.00486409673309,102.39610257814165,102.81991808383206,100768900
2011-04-05,102.67353820800781,103.1281840279084,102.44235858081429,102.48859215459613,120791500
2011-04-06,102.99716186523438,103.25915989671607,102.58103627802781,103.16669276990645,120411600
2011-04-07,102.73516845703125,103.24374943565293,102.22657572012741,102.81222048007955,170731500
2011-04-08,102.38066864013672,103.251439789749,101.95684145411838,103.18979113012091,147945400
2011-04-11,102.07247924804688,102.83535673960775,101.82588450771064,102.48859317450876,121385400
2011-04-12,101.3095474243164,101.70254439850599,100.9396672275333,101.50219507489003,161187400
2011-04-13,101.30184173583984,101.85665612988285,100.91654644996507,101.7796041276753,162059000
2011-04-14,101.37886047363281,101.53297618575851,100.38480413588823,100.71615232904472,161220400
2011-04-15,101.74878692626953,102.00308325844594,101.26332279964227,101.56385269070886,170006700
2011-04-18,100.60831451416016,101.74108372306219,99.79919197090437,100.63143129325772,210759300
2011-04-19,101.18626403808594,101.21709425105915,100.5158538844318,100.76243679681221,124258800
2011-04-20,102.56562805175781,102.78909418368174,102.32673505505701,102.39609715514747,156133800
2011-04-21,103.08961486816406,103.1358484252346,102.56561887699121,103.09731654158247,135935400
2011-04-25,102.98171997070312,103.15125083127732,102.64265824955473,103.01253841886272,65757100
2011-04-26,103.86795043945312,104.07601329120266,103.18983838953804,103.29772065372578,146600000
2011-04-27,104.54602813720703,104.70014390974684,103.64443852165535,104.06826571484966,143031000
2011-04-28,104.88507843017578,105.02377908282082,104.34566740609206,104.36107075086699,124791100
2011-04-29,105.1316909790039,105.2395849725706,104.78492749117964,104.92363994127841,115094100
2011-05-02,104.96986389160156,105.70962436343846,104.76180111464963,105.62487067616695,126278700
2011-05-03,104.59227752685547,104.94675443981136,104.0605680365624,104.76952186247418,138375000
2011-05-04,103.89874267578125,104.59226958367059,103.43638356500128,104.5460360242487,182678500
2011-05-05,102.95860290527344,103.99119141075326,102.50395730695779,103.32078140109193,226900000
2011-05-06,103.41329956054688,104.51525069523068,103.01258898809056,103.9835410768007,222787200
2011-05-09,103.8139877319336,104.11451765685615,103.24374633872694,103.40557557135376,114104500
2011-05-10,104.70014953613281,104.88509552808709,104.02973942250418,104.16073842411664,114806900
2011-05-11,103.5982437133789,104.56148234987153,103.1204811123295,104.54606723936809,193564200
2011-05-12,104.09144592285156,104.30721048754336,102.78914509849162,103.32085483229888,171550700
2011-05-13,103.28995513916016,104.29172523482255,102.92007495676815,104.14531114475848,157444900
2011-05-16,102.63497924804688,103.72921665273557,102.46544835002513,102.92009405004654,141675400
2011-05-17,102.61953735351562,102.7582497603607,101.81041496204072,102.24965719905897,192686200
2011-05-18,103.53653717041016,103.64441936707824,102.45000177364598,102.67347959706545,135217900
2011-05-19,103.78318786621094,104.05289941336649,103.21295806453445,103.87566677973341,119489500
2011-05-20,102.95860290527344,103.78312867185616,102.76595526955204,103.51342903681333,182594900
2011-05-23,101.76419830322266,102.27279094894001,101.40201976081305,101.70254964086783,168700000
2011-05-24,101.679443359375,102.28050318153632,101.48679567898274,102.05703704592507,147199600
2011-05-25,102.01847076416016,102.44229786979227,101.24017863074648,101.2709970755755,151050100
2011-05-26,102.4885482788086,102.67349425304411,101.54842682010005,101.74107446724067,164850000
2011-05-27,102.88155364990234,103.15896675477657,102.4577381981969,102.77367142902239,120921900
2011-05-31,103.95269012451172,103.96810523222398,103.13586578999181,103.85252132008702,164731200
2011-06-01,101.61780548095703,103.96810978296617,101.53304002225235,103.6521647315867,233094300
2011-06-02,101.5098876953125,101.90289639273314,100.91654145042139,101.68713198399485,200466800
2011-06-03,100.50042724609375,101.27101786606835,100.23842925728952,100.29236448638228,234690200
2011-06-06,99.43701171875,100.45419701475451,99.30601272001246,100.2461342481572,179951200
2011-06-07,99.37538146972656,100.23073761382216,99.29061602271598,99.9456110602697,161660500
2011-06-08,98.95926666259766,99.55262485615219,98.774320642218,99.22126470609057,198696400
2011-06-09,99.71443176269531,100.12284389256594,98.99008638247936,99.22896761788132,160964400
2011-06-10,98.3273696899414,99.35225082721382,98.06537168046825,99.2906139200395,238629400
2011-06-13,98.4044189453125,98.82054446104043,97.9035397500885,98.55083304313234,207599800
2011-06-14,99.65279388427734,99.9995573438502,99.26749853846734,99.30601866642368,160570400
2011-06-15,97.88043975830078,99.63739170155719,97.618441711155,98.820567343819,300958000
2011-06-16,98.09618377685547,98.61247805757354,97.34100241708278,97.91123780356037,308032800
2011-06-17,98.38894653320312,99.07817203701543,98.05594947677672,99.07042627059938,233284900
2011-06-20,98.89226531982422,99.10135956248513,98.02492893037461,98.05590607403867,159479000
2011-06-21,100.24752807617188,100.44113087732963,98.93103139161457,99.40342269910258,193157300
2011-06-22,99.6434555053711,100.52628351559174,99.58150121139047,99.93773544763576,176703000
2011-06-23,99.35693359375,99.62023049758787,97.72292591223109,98.47410552703109,334286500
2011-06-24,98.20306396484375,99.41114331963435,98.05592988207276,99.33370930410221,226129300
2011-06-27,99.07816314697266,99.45761704298195,98.07142630160945,98.26502908661867,168904700
2011-06-28,100.37140655517578,100.38689808325665,99.333698688657,99.47308699166385,165556300
2011-06-29,101.23101043701172,101.39363013546786,100.38690525320735,100.8283133941628,244295500
2011-06-30,102.19905090332031,102.36167064423326,101.22329700810985,101.55628816484047,223322700
2011-07-01,103.70914459228516,103.84854475035982,102.05190512720938,102.29197070417344,202385700
2011-07-05,103.62394714355469,103.83304144867769,103.29869590034977,103.6007157559383,165936000
2011-07-06,103.74786376953125,103.87951224838551,103.081869701072,103.37614972237945,143331600
2011-07-07,104.82431030273438,105.08760729936658,104.45259620063135,104.66943041157296,170464200
2011-07-08,104.08085632324219,104.82429624432072,103.29870529699869,103.63944810180233,194100500
2011-07-11,102.19905090332031,103.13608187373993,101.95898531282566,102.8030907170093,195918600
2011-07-12,101.75759887695312,102.8262898193903,101.7266276367925,101.98218468026981,214675700
2011-07-13,102.09834289550781,103.16703385148877,101.85053752136058,102.29194564454355,204062600
2011-07-14,101.39363861083984,102.82630385777229,101.20003583782602,102.35391261895556,226111800
2011-07-15,101.98220825195312,102.12159658975438,101.26975139784575,101.95897686231959,220012800
2011-07-18,101.14582824707031,101.66468223532014,100.38690872270524,101.50980238781756,196872100
2011-07-19,102.78759765625,102.9115062871083,101.68793514468196,101.7111665358957,166554900
2011-07-20,102.72563934326172,103.11284493719272,102.54752807869501,103.05090244075149,137145400
2011-07-21,104.15055084228516,104.40610791775167,102.74111699878657,103.30643378092897,245246300
2011-07-22,104.2202377319336,104.328654803363,103.58521501600818,104.17377496083165,126019400
2011-07-25,103.6394271850586,104.15054128910984,103.12057322485175,103.22899029390133,136653800
2011-07-26,103.25220489501953,103.74008753472312,103.01987926580009,103.56971619440036,131278200
2011-07-27,101.13809204101562,102.7101455922302,101.00643175848256,102.67916253166642,249020100
2011-07-28,100.84378814697266,102.04412740295,100.6811566589974,101.13806806970288,207939900
2011-07-29,100.15459442138672,101.09937696003335,99.10139479551388,99.82934315970815,307038400
2011-08-01,99.7286376953125,101.41685965167596,98.76062404178867,101.32392230566809,325790900
2011-08-02,97.18082427978516,99.51180279331054,97.18082427978516,98.97745737015005,346653800
2011-08-03,97.70748138427734,97.81589850369086,95.66303583492275,97.31253583853808,370830800
2011-08-04,93.13066864013672,96.50710107736113,92.97578289495524,96.35221533217965,520721800
2011-08-05,92.99127960205078,94.53235592563074,90.49767509449396,94.29229039258966,655619200
2011-08-08,86.93541717529297,93.02229067481198,86.74955420294722,90.53643102551064,702263900
2011-08-09,90.97779846191406,91.1017011381407,85.39429046923624,88.33705436027147,717828700
2011-08-10,86.95862579345703,90.04852452284825,86.69532293907659,89.25862777628292,662607400
2011-08-11,90.8616714477539,92.09298247308377,86.98186951346098,87.70981796362912,487979700
2011-08-12,91.47346496582031,92.31757044760583,90.82295640092077,91.69029918469037,313731600
2011-08-15,93.40946197509766,93.502387518796,92.15491396058357,92.30205394915578,258810600
2011-08-16,92.61183166503906,93.46368870332736,91.62058628407287,92.51890610325381,294095200
2011-08-17,92.6737289428711,93.85857639273324,91.93804112616652,93.12288857602867,238201100
2011-08-18,88.67778778076172,92.70472182350358,87.81044550478208,90.2188637126055,512956300
2011-08-19,87.22967529296875,89.7387658748043,87.12125819987199,87.47748663551685,428281300
2011-08-22,87.29936981201172,89.23539764870924,87.05155848524595,89.1889289629926,275090600
2011-08-23,90.17240142822266,90.27307271192235,87.18317506913738,87.62458901810666,331136600
2011-08-24,91.44243621826172,91.56633888416474,89.76970591642578,89.97880015829827,246869700
2011-08-25,90.04849243164062,92.46465640361954,89.73098705636968,91.94580255361222,312365400
2011-08-26,91.35729217529297,91.7754749412867,88.16671583564936,89.59163554662302,314495900
2011-08-29,93.98249816894531,94.03670669034905,91.42694008383033,92.58855632101246,190977200
2011-08-30,94.2303466796875,94.81115502808098,92.35627316019371,93.57209839983251,241315700
2011-08-31,94.64849853515625,95.64748927762204,93.93604194477767,94.83435549171455,301828400
2011-09-01,93.65728759765625,95.5623383425994,93.53337897605591,94.70274148218394,254585900
2011-09-02,91.26432800292969,93.60305234795077,90.93907682645494,91.70574200194159,255517200
2011-09-06,90.59833526611328,90.72998961773666,88.57712221662898,88.58486798043897,285130500
2011-09-07,93.15391540527344,93.192632416746,91.65930169015051,91.96906732337109,209803200
2011-09-08,92.1859130859375,93.65729559753639,91.9768187461989,92.59635009054224,250568200
2011-09-09,89.76972961425781,92.20137989591895,89.2741070032369,91.13269474870906,380195100
2011-09-12,90.35052490234375,90.4202249607575,88.32157197704511,88.64682316087801,305793500
2011-09-13,91.17914581298828,91.51988852991504,90.0020437400482,90.64480626214664,272514700
2011-09-14,92.44143676757812,93.54884465688815,90.38924657865283,91.64378853009433,319389500
2011-09-15,94.03670501708984,94.06768215852445,92.46465201606834,93.43266552982892,326777200
2011-09-16,94.59329986572266,94.94359133321149,93.65920116346184,94.4142671515691,284528300
2011-09-19,93.65141296386719,94.13403397988547,92.41373191763235,93.04424822881955,241517000
2011-09-20,93.54243469238281,94.95915438271602,93.41789097373993,94.04840728297064,218932200
2011-09-21,90.7868423461914,93.8771611614703,90.63894704094483,93.58915045098408,316251300
2011-09-22,87.85221099853516,88.90307357300611,86.63788144037807,88.15579338807443,513911300
2011-09-23,88.38153076171875,88.86415178847176,87.19833274092255,87.26839340975422,307242500
2011-09-26,90.48324584960938,90.60779549656006,87.94560915095668,89.21442750028302,260673700
2011-09-27,91.49520874023438,93.0676097362558,90.950312837128,92.26584052934825,311753900
2011-09-28,89.62698364257812,92.2346808810211,89.4946541029907,91.68200521081438,286696800
2011-09-29,90.3353500366211,91.5652451293351,88.68510285734551,91.11376750892681,298108900
2011-09-30,88.07792663574219,89.8682830240903,88.01565182079446,89.08986565380333,288392300
2011-10-03,85.5714111328125,88.70064595989697,85.47799892198442,87.56415745299157,365136800
2011-10-04,87.44742584228516,87.63425033266594,83.62539871077878,84.34154144067442,459177500
2011-10-05,89.06655883789062,89.30008654186315,86.85585524607059,87.66541043062414,284108000
2011-10-06,90.67786407470703,90.81019957952695,88.35818296490903,89.0198367335888,257800800
2011-10-07,90.07070922851562,91.26947317088546,89.5647365476863,91.20719833102987,312657900
2011-10-10,93.08317565917969,93.12209297487409,91.59639523045058,91.60418106913139,230666300
2011-10-11,93.17658233642578,93.44124740292662,92.43708800790449,92.53050025587918,209088000
2011-10-12,93.99392700195312,95.0759270115877,93.66699302901068,93.87716317194365,281544900
2011-10-13,93.80714416503906,94.0873750882497,92.72514374330922,93.44128679646644,212538800
2011-10-14,95.41062927246094,95.43398084639622,94.36755271099192,94.89687682932285,211397600
2011-10-17,93.58911895751953,95.39504694020216,93.35559138108566,94.95912919344913,202311600
2011-10-18,95.41841125488281,96.13455387461578,92.78735650586903,93.51907080016571,318857900
2011-10-19,94.28971862792969,95.807636460982,93.96278467208019,95.26274059571138,226601300
2011-10-20,94.7022933959961,95.04479312084878,93.27000184318969,94.52325472482455,262075600
2011-10-21,96.50042724609375,96.6171910695377,95.5274052821521,95.81541598261178,278999400
2011-10-24,97.6836166381836,97.92493011698507,96.57047930468137,96.65610571024727,203215600
2011-10-25,95.7842788696289,97.26326741670682,95.57410281202644,97.21656426561934,268596800
2011-10-26,96.75729370117188,97.12314492269581,95.13039810395279,96.7962110112809,289053800
2011-10-27,100.12786865234375,100.7428133852014,98.55546163382262,99.34944504380405,393220200
2011-10-28,100.10450744628906,100.2991118449967,99.48177099488267,99.6374521383068,225906500
2011-10-31,97.69139862060547,100.12005747867325,97.55128322965122,98.98357455261177,228146700
2011-11-01,94.96695709228516,96.14236945360202,94.59331399226822,94.99030867250079,416565800
2011-11-02,96.5160140991211,96.83516822376522,95.58191518492724,96.39147034869474,244717600
2011-11-03,98.27522277832031,98.46982717986154,96.21241493421229,97.51237091118249,291174800
2011-11-04,97.67584991455078,97.84709680992817,96.5315750120456,97.4812455008963,249401600
2011-11-07,98.28300476074219,98.38419690758515,96.67946051654239,97.6057793319645,196617200
2011-11-08,99.54403686523438,99.65302078894675,97.85487216108663,98.79675670955871,224426300
2011-11-09,95.86991119384766,97.92493311258501,95.63638354627781,97.21657027011668,337982000
2011-11-10,96.77286529541016,97.25548629303766,95.76092014965565,97.13872247793455,231866500
2011-11-11,98.59436798095703,98.85124125436116,97.91714258650829,97.94828000061732,189924400
2011-11-14,97.66029357910156,99.20934329228277,97.23994726690466,98.22854116934634,159258300
2011-11-15,98.14287567138672,98.66441394898737,97.08422744108611,97.43451292571844,184709400
2011-11-16,96.58609008789062,98.34531018632846,96.44597463467498,97.15433180342401,235782500
2011-11-17,95.05258178710938,96.64834037991143,94.36757637817604,96.40702686473333,331219600
2011-11-18,94.95135498046875,95.55073375221407,94.55436045230567,95.35612940648655,215580400
2011-11-21,93.14545440673828,93.68255852119749,92.35925095485963,93.56579469149591,229611600
2011-11-22,92.77960968017578,93.48796671513178,92.25806529574652,92.94307668824254,216494900
2011-11-23,90.73235321044922,92.77959529152935,90.73235321044922,91.90776544485772,224329100
2011-11-25,90.56109619140625,91.61974454941988,90.45211820798026,90.59223360650721,99557000
2011-11-28,93.1843490600586,93.55020619934191,92.49155802821072,93.05201952338061,210686000
2011-11-29,93.44904327392578,94.18853768183601,93.10653760010352,93.44904327392578,199241500
2011-11-30,97.29442596435547,97.47346464717167,93.41012333201223,96.12679942270532,324439500
2011-12-01,97.27881622314453,97.80035441719136,96.85847014561556,97.18540400407598,176954800
2011-12-02,97.19320678710938,98.46981097603823,97.13093196353869,98.17401447235854,221109700
2011-12-05,98.25186157226562,98.99914168829241,97.64469684917225,98.73447663992731,225263900
2011-12-06,98.28300476074219,98.94465851224878,97.89379597293185,98.24408150641923,178842100
2011-12-07,98.64884948730469,99.06140979995659,97.27883306471115,97.95605246893066,237802500
2011-12-08,96.48485565185547,98.22072945011571,96.25133394362159,98.00277348022219,240862800
2011-12-09,98.11952209472656,98.36861544154479,96.83513211253569,96.920758507272,209111400
2011-12-12,96.68721771240234,97.2788165574972,95.86988306344207,97.26324488483908,215826100
2011-12-13,95.7842788696289,97.74588842041024,95.3172236033365,97.1932126900756,245159800
2011-12-14,94.76454162597656,95.76870088014245,94.55437152108325,95.40284371713,238618800
2011-12-15,95.1070556640625,95.90103894501658,94.95915443042364,95.76870938799999,199109200
2011-12-16,95.24801635742188,96.31337834674947,95.02084894157326,95.74936844932644,220481400
2011-12-19,94.22970581054688,95.81991435916301,94.02603198378952,95.61624053240566,183903000
2011-12-20,97.08109283447266,97.24559651045621,94.29235360567188,95.7102228914244,225418100
2011-12-21,97.26910400390625,97.41794323646381,96.15674230931582,97.08110064145188,194230900
2011-12-22,98.13079071044922,98.23263059460727,97.31610749629891,97.62944443565563,119465400
2011-12-23,99.00816345214844,99.03949834574676,98.240479476809,98.44414732041832,92187200
2011-12-27,99.08648681640625,99.34499517781366,98.74964421786547,98.83581367166794,86075700
2011-12-28,97.78614044189453,99.11784065733302,97.7078061897841,99.10217619751907,119107100
2011-12-29,98.79666900634766,98.89850293703252,97.80964068974839,98.10731324011054,123507200
2011-12-30,98.31098937988281,98.96117504679994,98.31098937988281,98.71833108868023,95599000
2012-01-03,99.87767791748047,100.56703355866757,99.8228433529787,100.08135171842387,193697900
2012-01-04,100.03437805175781,100.12054753417598,99.25885868651544,99.6427007595011,127186500
2012-01-05,100.30072021484375,100.44955950502582,99.03952477593144,99.4938718895767,173895000
2012-01-06,100.04219818115234,100.44171063241961,99.71319073964766,100.42604019624115,148050000
